STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT11,WT13,WT16,WT18,WT19,WT22
USW00024257,"REDDING AIRPORT, CA US",4/9/19,8.72,,,0,0,0,60,69,50,10,360,,21,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/10/19,7.83,,,0,0,0,57,74,42,30,10,,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/11/19,6.49,,,0,0,0,60,67,49,280,290,,14.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/12/19,6.49,,,0,0,0,60,76,45,360,10,,16.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/13/19,6.49,,,0,0,0,64,75,52,190,200,,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/14/19,6.93,,,0,0,0,64,68,56,170,190,,18.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/15/19,7.38,,,0.15,0,0,58,59,48,170,180,,19.9,27.1,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/16/19,4.25,,,0.01,0,0,53,69,47,10,320,,8.9,14.1,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/17/19,3.13,,,0,0,0,61,85,44,350,330,,10.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/18/19,3.58,,,0,0,0,68,84,50,150,150,,12.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/19/19,3.58,,,0,0,0,69,82,53,180,190,,14.1,17,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/20/19,6.93,,,0.08,0,0,68,71,54,360,360,,21,23.9,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/21/19,7.16,,,0,0,0,62,79,49,20,20,,21,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/22/19,7.83,,,0,0,0,69,88,52,10,320,,18.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/23/19,6.93,,,0,0,0,77,93,63,340,30,,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/24/19,5.37,,,0,0,0,78,91,62,360,10,,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/25/19,4.47,,,0,0,0,76,89,60,170,200,,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/26/19,3.13,,,0,0,0,74,89,56,10,30,,10.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/27/19,7.61,,,0,0,0,76,87,60,170,360,,14.1,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/28/19,8.95,,,0,0,0,72,84,57,20,10,,23.9,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/29/19,8.72,,,0,0,0,73,85,63,350,320,,16.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",4/30/19,9.84,,,0,0,0,67,74,49,30,50,,23,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/1/19,2.91,,,0,0,0,61,78,43,120,50,,13,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/2/19,3.58,,,0,0,0,64,82,45,150,120,,8.9,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/3/19,3.8,,,0,0,0,66,84,47,140,160,,12.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/4/19,4.03,,,0,0,0,69,86,50,190,150,,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/5/19,5.59,,,0,0,0,68,85,50,170,160,,18.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/6/19,5.82,,,0,0,0,67,78,50,150,160,,16.1,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/7/19,4.03,,,0,0,0,66,82,52,160,170,,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/8/19,6.04,,,0,0,0,72,93,53,20,10,,17,25.1,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/9/19,9.17,,,0,0,0,76,92,57,30,10,,23,32,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/10/19,8.05,,,0,0,0,76,93,57,20,30,,23.9,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/11/19,4.47,,,0,0,0,73,89,55,170,190,,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/12/19,4.7,,,0,0,0,73,88,57,160,160,,14.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/13/19,4.92,,,0,0,0,72,82,61,180,200,,15,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/14/19,4.92,,,0,0,0,69,75,57,160,180,,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/15/19,12.3,,,0.69,0,0,64,65,57,160,160,,29.1,40.9,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/16/19,21.47,,,0.5,0,0,58,64,52,160,160,,40.9,52.1,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/17/19,8.05,,,0,0,0,56,67,51,170,160,,17,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/18/19,6.93,,,0.75,0,0,57,57,49,180,180,,23.9,31.1,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/19/19,7.83,,,0.58,0,0,52,63,48,160,150,,19.9,25.9,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/20/19,10.29,,,0,0,0,57,69,51,170,180,,25.9,33.1,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/21/19,10.51,,,0.41,0,0,58,61,51,180,170,,23.9,29.1,1,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/22/19,6.93,,,0,0,0,59,81,47,20,20,,21.9,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/23/19,7.83,,,0,0,0,70,83,59,30,20,,23.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/24/19,8.05,,,0.12,0,0,68,79,54,340,330,,28,57.9,,,1,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/25/19,30.87,,,0.39,0,0,68,79,53,340,330,,45,87.9,1,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/26/19,8.28,,,0.11,0,0,59,66,49,180,320,,15,23,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/27/19,5.14,,,0.05,0,0,61,72,56,160,160,,17,23,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/28/19,6.49,,,0,0,0,67,88,54,30,360,,15,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/29/19,7.16,,,0.45,0,0,77,92,61,150,150,,29.1,38.9,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/30/19,4.03,,,0,0,0,73,86,58,200,70,,18.1,23.9,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/31/19,6.93,,,0,0,0,73,93,57,360,40,,21,27.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/1/19,8.28,,,0,0,0,81,97,64,20,10,,21.9,27.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/2/19,6.26,,,0,0,0,81,95,66,150,150,,19.9,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/3/19,4.92,,,0,0,0,81,97,67,170,170,,14.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/4/19,4.92,,,0,0,0,84,100,67,10,10,,14.1,21,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/5/19,6.93,,,0,0,0,85,97,68,160,130,,15,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/6/19,6.71,,,0,0,0,78,85,59,250,310,,17,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/7/19,12.75,,,0,0,0,68,78,57,10,10,,23,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/8/19,16.55,,,0,0,0,71,87,60,10,10,,30,38.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/9/19,7.61,,,0,0,0,80,96,67,10,20,,23.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/10/19,3.8,,,0,0,0,81,102,59,230,,,8.9,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/11/19,3.8,,,0,0,0,85,105,63,180,150,,12.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/12/19,4.47,,,0,0,0,86,97,70,10,150,,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/13/19,5.82,,,0,0,0,83,101,65,180,190,,19.9,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/14/19,4.03,,,0,0,0,83,98,67,160,160,,15,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/15/19,4.7,,,0,0,0,82,94,68,160,160,,19.9,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/16/19,4.25,,,0,0,0,80,100,67,200,180,,15,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/17/19,9.4,,,0,0,0,86,105,69,10,10,,21,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/18/19,11.18,,,0,0,0,92,105,81,10,360,,23,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/19/19,9.62,,,0,0,0,91,104,80,10,350,,19.9,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/20/19,15.21,,,0,0,0,85,91,71,360,20,,25.9,34,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/21/19,12.08,,,0,0,0,77,89,65,10,350,,25.1,34,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/22/19,11.63,,,0,0,0,81,96,72,30,40,,25.9,32,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/23/19,6.93,,,0,0,0,84,99,69,350,360,,17,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/24/19,7.38,,,0,0,0,85,97,73,260,300,,16.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/25/19,4.92,,,0,0,0,81,91,64,180,190,,21.9,30,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/26/19,7.83,,,0,0,0,75,83,58,180,180,,25.9,35.1,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/27/19,5.14,,,0,0,0,69,81,54,160,170,,16.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/28/19,7.61,,,0,0,0,73,87,60,170,150,,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/29/19,5.14,,,0,0,0,75,91,58,150,160,,14.1,19.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/30/19,5.82,,,0,0,0,78,93,60,160,150,,16.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/1/19,4.7,,,0,0,0,76,91,59,160,170,,16.1,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/2/19,5.59,,,0,0,0,78,93,61,190,210,,17,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/3/19,4.92,,,0,0,0,80,93,62,10,350,,13,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/4/19,4.7,,,0,0,0,81,98,66,360,10,,14.1,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/5/19,4.92,,,0,0,0,83,98,64,160,150,,15,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/6/19,5.82,,1651,0,0,0,84,98,67,170,160,,16.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/7/19,5.82,,1515,0,0,0,82,95,65,160,160,,21.9,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/8/19,6.26,,1726,0,0,0,78,88,65,170,170,,21,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/9/19,5.14,,1517,0,0,0,76,89,65,160,190,,15,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/10/19,5.14,,1348,0,0,0,78,93,64,170,160,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/11/19,4.92,,1651,0,0,0,83,98,67,160,170,,16.1,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/12/19,4.92,,1636,0,0,0,85,101,69,170,160,,17,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/13/19,4.92,,1431,0,0,0,87,100,72,160,180,,16.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/14/19,6.49,,1459,0,0,0,87,98,70,160,160,,19.9,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/15/19,4.7,,1608,0,0,0,84,98,67,160,170,,15,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/16/19,4.47,,1735,0,0,0,85,98,68,160,160,,18.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/17/19,5.82,,1901,0,0,0,85,101,69,170,180,,18.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/18/19,5.37,,1342,0,0,0,85,97,71,190,170,,18.1,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/19/19,4.7,,1515,0,0,0,83,98,67,180,180,,17,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/20/19,3.8,,1532,0,0,0,82,96,64,160,130,,14.1,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/21/19,4.03,,1624,0,0,0,83,98,67,160,160,,17,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/22/19,6.04,,1355,0,0,0,85,101,70,160,170,,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/23/19,5.82,,1350,0,0,0,86,100,67,170,170,,18.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/24/19,4.92,,820,0,0,0,86,102,68,20,20,,14.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/25/19,5.37,,1640,0,0,0,87,103,69,190,200,,14.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/26/19,4.03,,1537,0,0,0,87,101,70,160,150,,16.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/27/19,4.47,,1035,0,0,0,86,107,64,350,340,,12.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/28/19,5.82,,1441,0,0,0,91,107,70,150,140,,15,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/29/19,5.82,,1359,0,0,0,88,101,69,180,170,,21,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/30/19,5.37,,1341,0,0,0,83,96,68,180,190,,15,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/31/19,4.7,,1522,0,0,0,82,100,65,170,150,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/1/19,4.47,,,0,0,0,82,98,64,180,200,,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/2/19,4.03,,,0,0,0,83,101,66,160,150,,13,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/3/19,5.82,,,0,0,0,87,104,70,160,130,,18.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/4/19,5.14,,,0,0,0,86,101,70,160,140,,19.9,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/5/19,3.8,,,0,0,0,83,100,64,150,150,,13,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/6/19,4.7,,,0,0,0,84,102,70,150,160,,17,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/7/19,5.14,,,0,0,0,85,100,66,170,130,,18.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/8/19,6.26,,,0,0,0,80,92,64,200,190,,16.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/9/19,6.71,,,0.9,0,0,76,85,60,220,210,,38.9,48.1,1,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/10/19,5.59,,,0.11,0,0,71,79,61,60,90,,13,15,1,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/11/19,3.58,,,0,0,0,72,91,59,80,20,,10.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/12/19,4.47,,,0,0,0,81,99,66,360,350,,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/13/19,4.7,,,0,0,0,83,101,67,180,160,,12.1,15,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/14/19,4.47,,,0,0,0,87,107,67,10,20,,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/15/19,6.71,,,0,0,0,90,109,69,10,10,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/16/19,7.38,,,0,0,0,94,106,82,350,330,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/17/19,6.04,,,0,0,0,90,101,72,150,170,,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/18/19,5.82,,,0,0,0,82,95,65,160,200,,19.9,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/19/19,3.58,,,0,0,0,77,94,62,150,150,,16.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/20/19,2.68,,,0,0,0,78,95,62,200,200,,14.1,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/21/19,5.14,,,0,0,0,81,100,64,150,360,,14.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/22/19,8.5,,,0,0,0,87,100,76,10,10,,19.9,33.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/23/19,6.04,,,0,0,0,89,102,75,150,160,,15,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/24/19,4.7,,,0,0,0,84,100,68,170,170,,17,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/25/19,4.03,,,0,0,0,85,100,69,160,170,,13,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/26/19,4.25,,,0,0,0,88,108,71,350,10,,13,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/27/19,4.47,,,0,0,0,89,106,70,150,150,,16.1,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/28/19,3.36,,,0,0,0,86,100,72,170,170,,16.1,19.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/29/19,5.59,,,0,0,0,82,91,69,180,170,,15,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/30/19,2.46,,,0,0,0,81,96,66,170,170,,12.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/31/19,3.13,,,0,0,0,80,99,62,150,150,,15,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/1/19,4.7,,,0,0,0,82,99,63,160,180,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/2/19,4.47,,,0,0,0,83,100,65,150,140,,17,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/3/19,2.91,,,0,0,0,81,97,61,160,210,,12.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/4/19,3.13,,,0,0,0,80,100,60,150,160,,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/5/19,5.82,,,0,0,0,83,99,66,170,170,,28,35.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/6/19,3.36,,,0,0,0,78,94,59,150,170,,12.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/7/19,6.71,,,0,0,0,76,89,59,180,180,,19.9,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/8/19,6.26,,,0,0,0,73,87,57,160,170,,19.9,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/9/19,3.8,,,0,0,0,72,85,57,180,180,,15,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/10/19,4.25,,,0,0,0,72,84,61,130,260,,13,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/11/19,5.14,,,0,0,0,74,91,59,20,,,10.1,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/12/19,4.92,,,0,0,0,79,95,63,200,190,,13,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/13/19,4.03,,,0,0,0,79,99,58,160,160,,13,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/14/19,4.03,,,0,0,0,78,96,58,170,170,,17,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/15/19,8.05,,,0,0,0,75,89,55,180,210,,21.9,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/16/19,6.04,,,0.12,0,0,72,76,56,190,180,,21,29.1,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/17/19,5.37,,,0.01,0,0,64,79,51,170,,,12.1,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/18/19,5.37,,,0.11,0,0,67,71,54,190,190,,17,21,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/19/19,6.71,,,0,0,0,62,80,50,40,10,,18.1,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/20/19,10.07,,,0,0,0,70,85,59,10,20,,21,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/21/19,7.83,,,0,0,0,75,90,62,30,10,,21.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/22/19,4.25,,,0,0,0,70,85,55,350,360,,16.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/23/19,14.54,,,0,0,0,74,89,66,20,10,,25.9,31.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/24/19,13.87,,,0,0,0,83,99,73,20,20,,28,36,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/25/19,14.99,,,0,0,0,89,100,81,360,20,,31.1,42.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/26/19,10.07,,,0,0,0,88,99,73,190,180,,17,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/27/19,5.14,,,0,0,0,75,76,63,170,180,,15,19,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/28/19,7.16,,,0,0,0,67,73,52,340,310,,23,32,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/29/19,4.03,,,0.06,0,0,55,66,41,160,250,,21.9,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/30/19,2.46,,,0,0,0,53,66,46,200,200,,12.1,19,1,1,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/1/19,6.49,,,0,0,0,57,73,45,20,20,,23.9,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/2/19,2.91,,,0,0,0,59,78,41,150,130,,10.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/3/19,5.82,,,0,0,0,63,77,51,160,310,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/4/19,6.93,,,0,0,0,64,76,46,310,320,,15,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/5/19,9.84,,,0,0,0,68,84,57,10,10,,18.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/6/19,6.26,,,0,0,0,75,88,55,360,340,,18.1,23.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/7/19,2.24,,,0,0,0,67,89,47,150,350,,8.9,12.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/8/19,3.13,,,0,0,0,68,88,48,150,300,,16.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/9/19,21.25,,,0,0,0,67,73,56,10,20,,38.9,51,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/10/19,16.33,,,0,0,0,64,78,56,20,360,,31.1,45,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/11/19,2.24,,,0,0,0,65,81,40,10,30,,10.1,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/12/19,1.12,,,0,0,0,58,80,38,140,150,,6.9,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/13/19,2.01,,,0,0,0,61,79,42,190,180,,10.1,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/14/19,2.24,,,0,0,0,60,83,40,170,10,,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/15/19,1.34,,,0,0,0,61,80,42,180,180,,8.9,12.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/16/19,4.03,,,0.03,0,0,58,77,41,190,190,,14.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/17/19,3.58,,,0.04,0,0,62,71,47,310,320,,10.1,15,1,,,,,,1,,,,,,,
